City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Mapua,NZ,2022-12-19 15:59:22,-41.25,173.1,59.0,92,98,2.21
594,Karatuzskoye,RU,2022-12-19 15:59:22,53.6072,92.8667,3.78,97,100,2.39
595,Beringovskiy,RU,2022-12-19 15:59:22,63.05,179.3167,32.27,96,100,20.27
596,Khomutovo,RU,2022-12-19 15:59:23,52.4658,104.4025,5.61,97,100,2.86
597,Santa Cruz,BO,2022-12-19 15:54:37,-17.8,-63.1667,75.25,73,75,6.91
598,Hambantota,LK,2022-12-19 15:59:23,6.1241,81.1185,75.54,100,75,4.61
599,Sao Geraldo Do Araguaia,BR,2022-12-19 15:59:24,-6.4006,-48.555,83.35,78,98,2.93
600,Mangai,CD,2022-12-19 16:00:24,-4.05,19.5333,72.34,97,92,3.11
601,Partapur,IN,2022-12-19 16:00:25,23.6,74.1667,73.62,23,23,2.59
602,Todos Santos,MX,2022-12-19 16:00:26,23.45,-110.2167,69.66,72,6,3.67
603,Shimoda,JP,2022-12-19 16:00:26,34.6667,138.95,37.11,67,5,23.62
604,Roald,NO,2022-12-19 16:00:27,62.5833,6.1333,41.32,60,75,8.05
605,Kapenguria,KE,2022-12-19 16:00:28,1.2511,35.0895,63.37,54,78,4.27
606,Constitucion,CL,2022-12-19 16:00:29,-35.3333,-72.4167,63.48,63,56,7.61
607,Yatou,CN,2022-12-19 16:00:29,37.15,122.3833,25.86,70,7,1.41
608,Broome,US,2022-12-19 16:00:30,42.2506,-75.833,31.46,78,100,13.8
609,Pangai,TO,2022-12-19 16:00:31,-19.8,-174.35,80.19,81,4,11.27
610,Opuwo,NA,2022-12-19 16:00:31,-18.0607,13.84,88.23,17,37,15.52
611,Rapid Valley,US,2022-12-19 16:00:32,44.0625,-103.1463,6.62,86,100,5.75
612,Assiniboia,CA,2022-12-19 15:56:04,49.6334,-105.9845,-13.18,77,100,2.3
613,Namibe,AO,2022-12-19 16:00:33,-15.1961,12.1522,73.04,71,68,11.3
614,Barranca,PE,2022-12-19 16:00:33,-10.75,-77.7667,73.76,72,28,8.79
615,Salur,IN,2022-12-19 16:00:34,18.5333,83.2167,65.79,71,47,1.21
616,Hamilton,US,2022-12-19 15:59:21,39.1834,-84.5333,27.86,72,100,1.99
617,West Plains,US,2022-12-19 16:00:35,36.7281,-91.8524,35.65,72,99,3.0
618,Kurumkan,RU,2022-12-19 16:00:35,54.3,110.3,-6.95,93,42,4.23
619,Hongjiang,CN,2022-12-19 16:00:36,27.11,109.9956,45.72,33,1,2.98
620,Ahuimanu,US,2022-12-19 16:00:36,21.4447,-157.8378,72.54,79,97,5.99
621,Tadine,NC,2022-12-19 16:00:37,-21.55,167.8833,77.14,83,82,7.76
622,Yulara,AU,2022-12-19 16:00:37,-25.2406,130.9889,81.86,31,96,14.92
623,Eyl,SO,2022-12-19 16:00:37,7.9803,49.8164,79.3,70,40,26.19
624,Aligudarz,IR,2022-12-19 15:58:06,33.4006,49.6949,39.43,48,0,2.82
625,Key Largo,US,2022-12-19 15:55:46,25.0865,-80.4473,75.0,73,57,16.96
626,Aripuana,BR,2022-12-19 16:00:38,-9.1667,-60.6333,76.39,90,100,2.3
627,Vakhtan,RU,2022-12-19 16:00:39,57.9659,46.6889,-12.05,100,53,3.42
628,Luau,AO,2022-12-19 16:00:39,-10.7073,22.2247,65.73,97,99,8.32
629,Sorong,ID,2022-12-19 16:00:40,-0.8833,131.25,79.48,84,100,6.2
630,Chongwe,ZM,2022-12-19 16:00:40,-15.3292,28.682,75.6,65,88,4.09
631,Rundu,NA,2022-12-19 16:00:41,-17.9333,19.7667,95.83,13,97,9.75
632,Kamenka,RU,2022-12-19 16:00:41,51.3223,42.7678,23.04,81,7,9.95
633,Chitradurga,IN,2022-12-19 16:00:42,14.2333,76.4,66.74,72,90,8.37
634,Alofi,NU,2022-12-19 16:00:42,-19.0595,-169.9187,79.38,78,23,10.65
635,Nizip,TR,2022-12-19 16:00:43,37.0097,37.7942,53.73,59,0,0.78
636,Mbandaka,CD,2022-12-19 16:00:43,0.0487,18.2603,82.4,68,84,0.69
637,Ternate,ID,2022-12-19 16:00:44,0.8,127.4,79.93,80,100,3.27
638,Arbuzynka,UA,2022-12-19 16:00:44,47.9097,31.3196,23.99,82,1,6.06
639,Kidal,ML,2022-12-19 16:00:45,18.4411,1.4078,84.88,8,0,13.2
640,Bitung,ID,2022-12-19 16:00:45,1.4451,125.1824,76.05,80,98,4.16
641,Kastamonu,TR,2022-12-19 16:00:46,41.5,33.6667,31.89,92,100,5.12
642,Tommot,RU,2022-12-19 16:00:46,58.9564,126.2925,-18.04,98,100,2.04
643,Aykhal,RU,2022-12-19 16:00:47,66.0,111.5,-21.15,98,100,7.99
644,Flinders,AU,2022-12-19 16:00:47,-34.5833,150.8552,54.18,77,57,1.99
645,Moron,AR,2022-12-19 16:00:48,-34.6534,-58.6198,85.8,50,0,9.28
646,Xichang,CN,2022-12-19 16:01:49,27.8964,102.2634,41.45,80,1,2.15
647,Khandbari,NP,2022-12-19 16:01:49,27.3747,87.2039,57.61,75,83,1.19
648,Azare,NG,2022-12-19 16:01:49,11.6765,10.1948,84.92,13,36,10.51
649,Gizo,SB,2022-12-19 16:01:50,-8.103,156.8419,82.18,75,84,5.26
650,Utrecht,NL,2022-12-19 15:59:44,52.0,5.25,50.23,88,100,8.01
651,Rio Gallegos,AR,2022-12-19 16:01:50,-51.6226,-69.2181,63.73,36,56,10.56
652,Tawang,IN,2022-12-19 16:01:51,27.5833,91.8667,37.08,94,100,1.19
653,Borger,NL,2022-12-19 15:58:08,52.9233,6.7931,48.27,91,100,17.98
654,Saint-Georges,GD,2022-12-19 16:00:05,12.0564,-61.7485,80.73,70,40,16.06
655,Lethem,GY,2022-12-19 16:01:52,3.3803,-59.7968,87.39,50,91,11.59
656,Hassleholm,SE,2022-12-19 16:01:52,56.1591,13.7664,33.58,97,100,7.92
657,Loikaw,MM,2022-12-19 16:01:53,19.6742,97.2094,61.16,90,58,3.24
658,Darhan,MN,2022-12-19 16:01:53,49.4867,105.9228,1.96,98,100,2.51
659,Channarayapatna,IN,2022-12-19 16:01:53,12.9044,76.3917,64.18,75,75,6.69
660,Riyadh,SA,2022-12-19 15:57:37,24.6877,46.7219,62.74,31,0,5.84
661,Fort Madison,US,2022-12-19 16:01:54,40.6298,-91.3151,23.49,79,100,8.05
662,Belyy Yar,RU,2022-12-19 16:01:54,53.6039,91.3903,8.49,77,100,0.0
663,Chauk,MM,2022-12-19 16:01:55,20.8833,94.8167,73.74,67,18,1.77
664,Hendrina,ZA,2022-12-19 16:01:56,-26.1588,29.7153,66.72,72,93,4.29
665,Berlevag,NO,2022-12-19 16:01:56,70.8578,29.0864,28.4,80,75,12.66
666,Nouakchott,MR,2022-12-19 16:01:57,18.0858,-15.9785,85.17,24,0,13.69
667,Woodward,US,2022-12-19 16:01:57,36.4337,-99.3904,43.97,54,0,17.27
668,Smithers,CA,2022-12-19 16:01:35,54.7804,-127.1743,-13.61,95,12,1.59
669,Clyde River,CA,2022-12-19 16:01:57,70.4692,-68.5914,9.66,86,100,5.88
670,Souris,CA,2022-12-19 16:01:58,49.6172,-100.2612,-9.26,98,100,2.86
671,Qena,EG,2022-12-19 16:01:59,26.1615,32.7183,73.69,29,10,2.86
672,Korla,CN,2022-12-19 16:01:59,41.7597,86.1469,20.05,51,0,4.81
673,Youghal,IE,2022-12-19 16:01:59,51.95,-7.8506,47.41,96,53,21.3
674,Sarandi,BR,2022-12-19 16:02:00,-23.4436,-51.8739,70.79,72,97,9.64
675,Panama City,PA,2022-12-19 16:01:26,8.9936,-79.5197,85.14,64,76,4.83
676,Worland,US,2022-12-19 16:02:00,44.0169,-107.9554,4.68,85,100,1.01
677,Xining,CN,2022-12-19 16:02:01,36.6167,101.7667,17.47,55,100,4.07
678,Aldan,RU,2022-12-19 16:02:01,58.6031,125.3894,-25.69,96,100,5.7
679,Luba,GQ,2022-12-19 16:02:02,3.4568,8.5547,80.74,75,55,1.32
680,Ciudad Bolivar,VE,2022-12-19 16:02:02,8.1222,-63.5497,87.37,46,99,9.93
681,Denia,ES,2022-12-19 16:02:02,38.8408,0.1057,59.74,87,9,3.0
682,Shaunavon,CA,2022-12-19 16:02:03,49.6501,-108.4181,-8.37,95,100,7.63
683,Ovalle,CL,2022-12-19 16:02:04,-30.5983,-71.2003,81.39,39,0,8.75
684,Poum,NC,2022-12-19 16:02:04,-20.2333,164.0167,78.96,81,86,17.02
685,Waconia,US,2022-12-19 16:02:04,44.8508,-93.7869,8.65,85,100,8.01
686,Sovetskiy,RU,2022-12-19 16:02:05,61.3614,63.5842,15.24,95,100,7.43
687,Sigulda,LV,2022-12-19 16:02:05,57.1519,24.8647,17.76,90,56,3.0
688,Luwuk,ID,2022-12-19 16:02:06,-0.9516,122.7875,77.38,83,91,3.51
689,Nchelenge,ZM,2022-12-19 16:03:06,-9.3451,28.734,75.87,74,65,7.92
690,Gibara,CU,2022-12-19 16:03:06,21.1097,-76.1317,82.62,61,95,11.9
691,Formosa Do Rio Preto,BR,2022-12-19 16:03:07,-11.0483,-45.1931,82.76,70,57,2.33
692,Sarkand,KZ,2022-12-19 16:03:07,45.41,79.9186,21.76,66,5,6.8
693,Rusape,ZW,2022-12-19 16:03:08,-18.5278,32.1284,67.1,85,99,0.63
694,Toumodi,CI,2022-12-19 16:03:08,6.5613,-5.0158,95.27,19,28,5.03
695,Russell,US,2022-12-19 16:01:27,32.3502,-85.1999,45.97,40,40,5.1
696,Tara,RU,2022-12-19 16:03:09,56.8944,74.371,27.79,97,100,7.92
